area,location_1,location_2,location_3,location_4,location_5,location_6,location_7,location_8,project,price,city_Islamabad,city_Karachi,city_Lahore,city_Peshawar,city_Rawalpindi,location,location_type_High,location_type_Low,location_type_Medium
250,0,0,0,0,0,0,0,1,Arbab Sabz Ali Khan Town,7000000,0,0,0,1,0,Warsak Road,0,1,0
250,0,0,0,0,0,1,0,0,Regi Model Town Phase 4,12000000,0,0,0,1,0,Regi Model Town,0,1,0
250,0,0,0,0,1,0,0,0,United Town,7000000,0,0,0,1,0,Ring Road,0,1,0
250,0,0,0,0,1,0,0,1,Hayatabad Phase 2,7000000,0,0,0,1,0,Hayatabad,0,1,0
250,0,0,0,0,1,0,1,0,Arbab Sabz Ali Khan Town Executive Lodges,7000000,0,0,0,1,0,Arbab Sabz Ali Khan Town,0,1,0
250,0,0,0,0,1,0,1,1,Namak Mandi,7000000,0,0,0,1,0,Walled City,0,1,0
250,0,0,0,0,1,1,0,0,Faqeerabad,7000000,0,0,0,1,0,Zaryab Colony,0,1,0
250,0,0,0,0,1,1,0,1,Park View Mall & Apartments,7000000,0,0,0,1,0,Canal Road,0,1,0
250,0,0,0,0,1,0,0,1,Hayatabad Phase 7,33500000,0,0,0,1,0,Hayatabad,0,0,1
250,0,0,0,1,0,0,0,1,Regi Model Town Phase 1 - Block D1,9600000,0,0,0,1,0,Regi Model Town Phase 1,0,1,0
250,0,0,0,1,0,0,0,0,Regi Model Town Phase 3 - Block B3,13100000,0,0,0,1,0,Regi Model Town Phase 3,0,1,0
250,0,0,0,1,0,0,0,0,Regi Model Town Phase 3 - Block A2,12800000,0,0,0,1,0,Regi Model Town Phase 3,0,1,0
250,0,0,0,0,0,0,1,0,DHA Phase 1 - Sector G,13400000,0,0,0,1,0,DHA Phase 1,0,1,0
250,0,0,0,1,0,1,1,0,DHA Phase 2 - Sector A,32500000,1,0,0,0,0,DHA Defence Phase 2,0,0,1
250,0,0,0,1,1,0,0,1,Top City 1 - Block A,19500000,1,0,0,0,0,Top City 1,0,0,1
250,0,0,0,1,0,1,1,1,Gulberg Residencia - Block C,16000000,1,0,0,0,0,Gulberg Residencia,0,0,1
250,0,0,0,1,1,0,0,1,Top City 1 - Block A,17000000,1,0,0,0,0,Top City 1,0,0,1
250,0,0,0,1,0,1,1,1,Gulberg Residencia - Block V,10000000,1,0,0,0,0,Gulberg Residencia,0,1,0
250,0,0,0,1,0,1,1,1,Gulberg Residencia - Block L,8500000,1,0,0,0,0,Gulberg Residencia,0,1,0
250,0,0,1,0,0,0,0,0,University Town - Block F,2450000,1,0,0,0,0,University Town,0,1,0
250,0,0,0,1,1,0,0,1,Top City 1 - Block D,13000000,1,0,0,0,0,Top City 1,0,1,0
250,0,0,0,1,1,0,0,1,Top City 1 - Block A,16000000,1,0,0,0,0,Top City 1,0,0,1
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector G,14500000,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,0,1,0,1,1,1,Gulberg Residencia - Block O,14000000,1,0,0,0,0,Gulberg Residencia,0,1,0
250,0,0,0,1,1,0,0,1,Top City 1 - Block A,21000000,1,0,0,0,0,Top City 1,0,0,1
250,0,0,0,1,1,0,0,1,Top City 1 - Block D,12500000,1,0,0,0,0,Top City 1,0,1,0
250,0,0,0,1,1,0,0,1,Top City 1 - Block A,15500000,1,0,0,0,0,Top City 1,0,0,1
250,0,0,1,0,0,1,1,1,Bahria Enclave 2,12500000,1,0,0,0,0,Bahria Town,0,1,0
250,0,0,1,0,1,1,0,0,AGHOSH Phase 2,7000000,1,0,0,0,0,AGHOSH,0,1,0
250,0,0,0,1,0,1,1,1,Gulberg Residencia - Block T,11000000,1,0,0,0,0,Gulberg Residencia,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Overseas Block,12200000,1,0,0,0,0,Park View City,0,1,0
250,0,0,0,1,1,1,0,1,AGHOSH Phase 2 - Block E,6000000,1,0,0,0,0,AGHOSH Phase 2,0,1,0
250,0,0,0,0,0,0,1,1,DHA Defence Phase 3,17000000,1,0,0,0,0,DHA Defence,0,0,1
250,0,0,0,1,0,1,1,0,DHA Phase 2 - Sector D,21500000,1,0,0,0,0,DHA Defence Phase 2,0,0,1
250,0,0,0,0,0,0,1,1,DHA Defence Phase 5,19000000,1,0,0,0,0,DHA Defence,0,0,1
250,0,0,1,1,0,0,0,0,DHA Phase 3 - Block B,15000000,1,0,0,0,0,DHA Defence Phase 3,0,0,1
250,0,0,0,1,1,0,0,1,Top City 1 - Block E,8000000,1,0,0,0,0,Top City 1,0,1,0
250,0,0,0,1,1,0,0,0,G-14/2,35000000,1,0,0,0,0,G-14,0,0,1
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector A,25000000,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,1,1,0,0,0,0,DHA Phase 3 - Block G,9500000,1,0,0,0,0,DHA Defence Phase 3,0,1,0
250,0,0,0,1,1,1,1,0,Airport Green Garden,7500000,1,0,0,0,0,Kashmir Highway,0,1,0
250,0,0,0,1,1,0,1,1,DHA Phase 5 - Sector J,18200000,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector J,14000000,1,0,0,0,0,Bahria Enclave,0,1,0
250,0,0,0,1,1,0,0,1,Top City 1 - Block D,12000000,1,0,0,0,0,Top City 1,0,1,0
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector J,12500000,1,0,0,0,0,Bahria Enclave,0,1,0
250,0,0,0,1,1,0,0,1,Top City 1 - Block E,8100000,1,0,0,0,0,Top City 1,0,1,0
250,0,0,0,1,1,0,0,1,Top City 1 - Block D,13500000,1,0,0,0,0,Top City 1,0,1,0
250,0,0,0,1,1,0,0,1,Top City 1 - Block A,17500000,1,0,0,0,0,Top City 1,0,0,1
250,0,0,0,0,0,0,1,1,DHA Defence Phase 4,12400000,1,0,0,0,0,DHA Defence,0,1,0
250,0,0,1,1,0,0,1,0,Park Road Housing Scheme - Block E,8400000,1,0,0,0,0,Park Road Housing Scheme,0,1,0
250,0,0,0,1,1,0,1,0,MPCHS - Block E,12200000,1,0,0,0,0,MPCHS - Multi Gardens,0,1,0
250,0,0,1,0,0,0,0,1,PECHS - Block F,3800000,1,0,0,0,0,PECHS,0,1,0
250,0,0,1,0,0,0,0,1,PECHS - Block C Extension,4500000,1,0,0,0,0,PECHS,0,1,0
250,0,0,1,0,1,0,1,1,DHA Phase 1 - Sector F,30000000,1,0,0,0,0,DHA Defence Phase 1,0,0,1
250,0,0,0,1,1,0,1,1,DHA Phase 5 - Sector J,22000000,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,1,1,1,0,0,1,Wapda Town - Block C,5000000,1,0,0,0,0,Wapda Town Islamabad,0,1,0
250,0,0,1,0,0,1,1,1,Bahria Enclave,20500000,1,0,0,0,0,Bahria Town,0,0,1
250,0,0,0,1,1,0,1,1,DHA Phase 5 - Sector B,28500000,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector C1,19500000,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,0,0,0,0,1,1,DHA Defence Phase 5,16600000,1,0,0,0,0,DHA Defence,0,0,1
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector C1,18000000,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,0,1,0,1,1,1,Gulberg Residencia - Block J,18500000,1,0,0,0,0,Gulberg Residencia,0,0,1
250,0,0,0,1,1,0,0,1,Top City 1 - Block A,16500000,1,0,0,0,0,Top City 1,0,0,1
250,0,0,0,1,1,0,0,1,Top City 1 - Block A,15000000,1,0,0,0,0,Top City 1,0,0,1
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector C1,14800000,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,0,1,1,0,1,1,DHA Phase 5 - Sector F,15800000,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,0,1,0,1,1,1,Gulberg Residencia - Block Q,13000000,1,0,0,0,0,Gulberg Residencia,0,1,0
250,0,0,1,0,0,0,1,0,Margalla View Housing Society,13500000,1,0,0,0,0,D-17,0,1,0
250,0,0,1,0,0,0,1,0,Margalla View Housing Society,25000000,1,0,0,0,0,D-17,0,0,1
250,0,0,0,1,0,1,1,1,Gulberg Residencia - Block A,13500000,1,0,0,0,0,Gulberg Residencia,0,1,0
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector A,30000000,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,0,1,0,1,1,0,DHA Phase 2 - Sector B,23000000,1,0,0,0,0,DHA Defence Phase 2,0,0,1
250,0,0,0,1,1,0,0,1,Top City 1 - Block D,13300000,1,0,0,0,0,Top City 1,0,1,0
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector C1,15000000,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector C1,16000000,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector N,17500000,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,0,1,1,0,1,1,DHA Phase 5 - Sector F,18500000,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector A,29000000,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector A,29500000,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector A,28500000,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,1,1,0,0,0,0,DHA Phase 3 - Block B,17000000,1,0,0,0,0,DHA Defence Phase 3,0,0,1
250,0,0,0,1,1,1,1,0,Airport Green Garden,8000000,1,0,0,0,0,Kashmir Highway,0,1,0
250,0,0,0,1,1,1,1,0,Airport Green Garden,6500000,1,0,0,0,0,Kashmir Highway,0,1,0
250,0,0,0,1,1,0,1,1,DHA Phase 5 - Sector B,28000000,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,1,1,1,1,1,0,G-13/4,45000000,1,0,0,0,0,G-13,1,0,0
250,0,0,0,1,1,0,0,0,G-14/2,32500000,1,0,0,0,0,G-14,0,0,1
250,0,0,0,1,1,0,1,1,DHA Phase 5 - Sector F,20000000,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,0,1,1,0,0,1,Top City 1 - Block D,14000000,1,0,0,0,0,Top City 1,0,1,0
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector P,10400000,1,0,0,0,0,Bahria Enclave,0,1,0
250,0,0,0,1,1,1,1,0,Airport Green Garden,6200000,1,0,0,0,0,Kashmir Highway,0,1,0
250,0,1,0,0,0,0,0,0,Supreme Court Employees Cooperative Housing Society,10500000,1,0,0,0,0,G-17,0,1,0
250,0,0,0,0,0,0,1,1,DHA Defence Phase 2,29000000,1,0,0,0,0,DHA Defence,0,0,1
250,0,0,1,1,0,0,0,0,DHA Phase 3 - Block B,18200000,1,0,0,0,0,DHA Defence Phase 3,0,0,1
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector F,18500000,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,1,0,0,1,0,1,Bahria Enclave - Sector C2,36500000,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,0,1,1,0,0,0,G-14/1,31500000,1,0,0,0,0,G-14,0,0,1
250,0,0,0,1,1,0,1,1,DHA Phase 5 - Sector F,22500000,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,0,1,1,1,0,0,Park View City - Overseas Block,9000000,1,0,0,0,0,Park View City,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Overseas Block,11000000,1,0,0,0,0,Park View City,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Overseas Block,12000000,1,0,0,0,0,Park View City,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Overseas Block,15000000,1,0,0,0,0,Park View City,0,0,1
250,0,0,0,1,1,1,0,0,Park View City - Overseas Block,16000000,1,0,0,0,0,Park View City,0,0,1
250,0,1,0,1,0,1,1,0,DHA Phase 8 - Block Z5,10700000,0,0,1,0,0,DHA Phase 8,0,1,0
250,0,1,1,0,0,0,0,0,LDA City,3400000,0,0,1,0,0,LDA Road,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Platinum Block,11500000,0,0,1,0,0,Park View City,0,1,0
250,0,1,0,1,1,1,1,1,DHA Phase 7 - Block Y,16000000,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,0,1,1,1,1,1,DHA Phase 7 - Block Y,18500000,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,0,1,1,1,0,0,AWT Phase 2 - Block B,15000000,0,0,1,0,0,AWT Phase 2,0,0,1
250,0,1,1,0,0,1,1,1,LDA Avenue - Block G,11500000,0,0,1,0,0,LDA Avenue,0,1,0
250,0,1,1,0,1,0,1,1,Bahria Town - Tauheed Block,12500000,0,0,1,0,0,Bahria Town - Sector F,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Diamond Block,12000000,0,0,1,0,0,Park View City,0,1,0
250,0,1,0,1,1,1,0,0,AWT Phase 2 - Block F,9000000,0,0,1,0,0,AWT Phase 2,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Crystal Block,13000000,0,0,1,0,0,Park View City,0,1,0
250,0,1,1,0,0,1,1,1,LDA Avenue - Block K,11000000,0,0,1,0,0,LDA Avenue,0,1,0
250,0,1,0,1,1,1,1,1,DHA Phase 7 - Block U,19800000,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,1,0,0,1,1,1,LDA Avenue - Block D,10200000,0,0,1,0,0,LDA Avenue,0,1,0
250,0,1,1,1,0,0,0,1,Wapda Town Phase 1 - Block F2,35000000,0,0,1,0,0,Wapda Town Phase 1,0,0,1
250,0,1,0,1,1,0,1,0,Central Park - Block C,6500000,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,1,0,0,1,0,0,Etihad Town Phase 1,21500000,0,0,1,0,0,Etihad Town,0,0,1
250,0,1,1,0,1,0,0,0,AWT Phase 2,9500000,0,0,1,0,0,AWT Army Welfare Trust,0,1,0
250,0,1,1,0,0,1,1,1,LDA Avenue - Block M,10800000,0,0,1,0,0,LDA Avenue,0,1,0
250,0,1,0,0,0,0,1,0,Fazaia Housing Scheme Phase 2,8000000,0,0,1,0,0,Fazaia Housing Scheme,0,1,0
250,0,1,1,0,0,1,1,1,LDA Avenue - Block K,9200000,0,0,1,0,0,LDA Avenue,0,1,0
250,0,1,0,1,1,1,1,1,DHA Phase 7 - Block Y,26500000,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,0,1,1,0,0,1,DHA Phase 9 Prism - Block K,17500000,0,0,1,0,0,DHA Phase 9 Prism,0,0,1
250,0,1,0,1,1,0,0,1,DHA Phase 9 Prism - Block K,14800000,0,0,1,0,0,DHA Phase 9 Prism,0,0,1
250,0,1,1,0,1,0,0,0,AWT Phase 2,10500000,0,0,1,0,0,AWT Army Welfare Trust,0,1,0
250,0,1,1,0,1,1,0,0,Bahria Town - Johar Block,12000000,0,0,1,0,0,Bahria Town - Sector E,0,1,0
250,0,1,1,0,1,0,1,1,Bahria Town - Ghazi Block,8500000,0,0,1,0,0,Bahria Town - Sector F,0,1,0
250,0,1,0,1,1,1,1,1,DHA Phase 7 - Block U,19500000,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,1,0,0,1,1,1,LDA Avenue - Block M,10000000,0,0,1,0,0,LDA Avenue,0,1,0
250,0,1,0,1,1,0,1,1,Lake City - Sector M-3 Extension,19000000,0,0,1,0,0,Lake City,0,0,1
250,0,1,1,0,1,0,1,1,Bahria Town - Tauheed Block,7600000,0,0,1,0,0,Bahria Town - Sector F,0,1,0
250,0,1,1,1,1,0,1,1,EME Society - Block G,29000000,0,0,1,0,0,EME Society,0,0,1
250,0,1,1,1,1,1,0,1,State Life Housing Phase 1,15500000,0,0,1,0,0,State Life Housing Society,0,0,1
250,0,1,1,1,0,1,0,1,Fazaia Housing Scheme Phase 1 - Block G,18500000,0,0,1,0,0,Fazaia Housing Scheme Phase 1,0,0,1
250,0,1,0,1,1,1,0,0,AWT Phase 2 - Block D,9500000,0,0,1,0,0,AWT Phase 2,0,1,0
250,0,1,0,1,1,0,1,0,Central Park - Block C,7200000,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,1,1,0,1,1,Lake City - Sector M-3 Extension 1,13000000,0,0,1,0,0,Lake City,0,1,0
250,0,1,0,1,1,0,1,0,Central Park - Block C,7000000,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,1,1,0,0,1,1,Paragon City - Orchard 1 Block,25000000,0,0,1,0,0,Paragon City,0,0,1
250,0,1,1,0,1,0,1,0,Khayaban-e-Amin - Block L,12500000,0,0,1,0,0,Khayaban-e-Amin,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Rose Block,17500000,0,0,1,0,0,Park View City,0,0,1
250,0,1,0,1,1,0,1,0,Central Park - Block C,7050000,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,1,1,0,1,1,0,Al Rehman Garden Phase 2,10200000,0,0,1,0,0,Al Rehman Garden,0,1,0
250,0,1,0,1,1,1,1,1,DHA Phase 7 - Block T,17800000,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,0,1,1,1,0,0,AWT Phase 2 - Block D,10600000,0,0,1,0,0,AWT Phase 2,0,1,0
250,1,0,0,0,1,0,0,0,Fazaia Housing Scheme Phase 2 - Block A,7500000,0,0,1,0,0,Fazaia Housing Scheme Phase 2,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Platinum Block,12500000,0,0,1,0,0,Park View City,0,1,0
250,0,1,0,1,1,0,1,0,Central Park - Block D,7800000,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,1,1,0,1,0,Central Park - Block D,8500000,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,1,1,1,0,0,AWT Phase 2 - Block D,12200000,0,0,1,0,0,AWT Phase 2,0,1,0
250,1,0,0,0,1,0,1,1,LDA City Phase 1,3600000,0,0,1,0,0,LDA City,0,1,0
250,0,1,0,1,0,1,1,0,DHA Phase 8 - Block Y,16000000,0,0,1,0,0,DHA Phase 8,0,0,1
250,0,1,0,0,0,0,1,0,Fazaia Housing Scheme Phase 1,16500000,0,0,1,0,0,Fazaia Housing Scheme,0,0,1
250,0,1,0,1,1,1,0,1,LDA City Phase 1 - Block C,5775000,0,0,1,0,0,LDA City Phase 1 - Jinnah Sector,0,1,0
250,0,1,1,1,0,1,0,1,Fazaia Housing Scheme Phase 1 - Block B,16500000,0,0,1,0,0,Fazaia Housing Scheme Phase 1,0,0,1
250,0,1,0,1,1,1,0,0,AWT Phase 2 - Block F,8000000,0,0,1,0,0,AWT Phase 2,0,1,0
250,0,1,1,0,1,1,1,0,New Lahore City Phase 3 - Block A,7000000,0,0,1,0,0,New Lahore City - Phase 3,0,1,0
250,1,0,0,0,0,1,1,1,Nasheman-e-Iqbal Phase 2 - Block A,13000000,0,0,1,0,0,Nasheman-e-Iqbal Phase 2,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Diamond Block,11000000,0,0,1,0,0,Park View City,0,1,0
250,0,1,0,1,1,0,0,1,DHA Phase 9 Prism - Block K,19000000,0,0,1,0,0,DHA Phase 9 Prism,0,0,1
250,0,1,0,1,1,0,1,0,Central Park - Block D,9200000,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,0,0,0,1,0,Fazaia Housing Scheme Phase 2,9000000,0,0,1,0,0,Fazaia Housing Scheme,0,1,0
250,1,0,0,0,1,1,1,0,State Life Phase 1 - Block G,5800000,0,0,1,0,0,State Life Housing Phase 1,0,1,0
250,0,1,0,1,1,0,1,1,Lake City - Sector M-6,17400000,0,0,1,0,0,Lake City,0,0,1
250,0,1,1,0,1,0,1,1,Bahria Town - Sikandar Block,14500000,0,0,1,0,0,Bahria Town - Sector F,0,0,1
250,1,0,0,0,1,0,1,0,Eden City - Block C,18500000,0,0,1,0,0,Eden City,0,0,1
250,0,1,0,1,1,0,1,0,Central Park - Block D,7500000,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Overseas Block,8500000,0,0,1,0,0,Park View City,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Rose Block,15500000,0,0,1,0,0,Park View City,0,0,1
250,0,1,1,0,1,1,1,1,IEP Engineers Town - Block F1,10000000,0,0,1,0,0,IEP Engineers Town - Sector A,0,1,0
250,0,1,0,1,1,0,1,0,Central Park - Block F,8000000,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,1,1,0,1,0,Central Park - Block G,11500000,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,1,1,0,1,0,Central Park - Block G,11000000,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,1,1,1,1,1,DHA Phase 7 - Block Q,15500000,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,0,0,1,1,1,0,0,Park View City - Tulip Extension Block,14000000,0,0,1,0,0,Park View City,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Tulip Overseas,14500000,0,0,1,0,0,Park View City,0,0,1
250,0,1,0,1,1,0,1,0,Central Park - Block C,7400000,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Topaz Block,23000000,0,0,1,0,0,Park View City,0,0,1
250,0,0,0,1,1,1,0,0,Park View City - Platinum Block,8800000,0,0,1,0,0,Park View City,0,1,0
250,0,1,1,1,0,0,1,1,Paragon City - Orchard Block,14000000,0,0,1,0,0,Paragon City,0,1,0
250,0,1,0,1,1,0,1,1,Lake City - Sector M-2A,16000000,0,0,1,0,0,Lake City,0,0,1
250,0,1,1,1,0,0,1,1,Paragon City - Orchard Block,11500000,0,0,1,0,0,Paragon City,0,1,0
250,0,1,1,1,0,0,1,1,Paragon City - Woods Block,22500000,0,0,1,0,0,Paragon City,0,0,1
250,0,1,0,1,1,0,1,1,Lake City - Sector M-3 Extension,12000000,0,0,1,0,0,Lake City,0,1,0
250,1,0,0,1,0,1,1,1,Kakezai Housing Society - Phase 2,9000000,0,0,1,0,0,Kakezai Housing Society,0,1,0
250,1,0,0,1,1,0,0,0,TIP Housing Society - Phase 3,11000000,0,0,1,0,0,TIP Housing Society,0,1,0
250,1,0,0,1,1,0,0,1,Nespak Housing Society Phase 3 - Block A,11200000,0,0,1,0,0,Nespak Scheme Phase 3,0,1,0
250,1,0,0,1,1,1,0,1,Valencia - Block H1,24000000,0,0,1,0,0,Valencia Housing Society,0,0,1
250,0,1,1,1,0,0,1,1,Paragon City - Imperial 2 Block,15500000,0,0,1,0,0,Paragon City,0,0,1
250,0,1,0,1,1,0,1,0,Central Park - Block D,8200000,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,1,1,0,1,0,Central Park - Block A,13000000,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,1,0,0,1,1,1,1,0,Nespak Scheme Phase 3,11500000,0,0,1,0,0,Defence Road,0,1,0
250,1,0,0,1,1,0,1,0,Nasheman-e-Iqbal Phase 2,10000000,0,0,1,0,0,Nasheman-e-Iqbal,0,1,0
250,0,1,1,0,1,1,1,1,IEP Engineers Town - Block A2,12500000,0,0,1,0,0,IEP Engineers Town - Sector A,0,1,0
250,0,1,1,0,1,1,0,1,Grand Avenue Housing Scheme - Block B,5550000,0,0,1,0,0,Grand Avenues Housing Scheme,0,1,0
250,0,1,0,1,1,1,1,1,DHA Phase 7 - Block Y,27500000,0,0,1,0,0,DHA Phase 7,0,0,1
250,1,0,0,0,0,1,0,1,DHA 11 Rahbar Phase 4 - Block Q,17500000,0,0,1,0,0,DHA 11 Rahbar Phase 4,0,0,1
250,0,0,0,1,1,1,0,0,Park View City - Platinum Block,10000000,0,0,1,0,0,Park View City,0,1,0
250,0,1,0,1,1,1,1,1,DHA Phase 7 - Block Y,12500000,0,0,1,0,0,DHA Phase 7,0,1,0
250,1,0,0,0,0,1,0,1,DHA 11 Rahbar Phase 4 - Block Q,9500000,0,0,1,0,0,DHA 11 Rahbar Phase 4,0,1,0
250,1,0,0,0,0,1,0,1,DHA 11 Rahbar Phase 4 - Block Q,12700000,0,0,1,0,0,DHA 11 Rahbar Phase 4,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Tulip Extension Block,15000000,0,0,1,0,0,Park View City,0,0,1
250,0,1,1,0,0,1,1,1,LDA Avenue - Block J,11299999,0,0,1,0,0,LDA Avenue,0,1,0
250,0,1,0,1,1,0,0,1,DHA Phase 9 Prism - Block F,12500000,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
250,1,0,0,1,0,1,1,0,Lahore Smart City,3960000,0,0,1,0,0,GT Road,0,1,0
250,0,0,0,1,1,1,0,0,Park View City - Platinum Block,9000000,0,0,1,0,0,Park View City,0,1,0
250,0,1,1,0,1,0,1,1,Bahria Town - Ghaznavi Block,17000000,0,0,1,0,0,Bahria Town - Sector F,0,0,1
250,0,1,1,0,1,1,0,0,Bahria Town - Talha Block,16500000,0,0,1,0,0,Bahria Town - Sector E,0,0,1
250,0,1,1,0,1,1,0,0,Bahria Town - Quaid Block,18500000,0,0,1,0,0,Bahria Town - Sector E,0,0,1
250,1,0,1,0,0,0,1,1,Eden City,18000000,0,0,1,0,0,Eden,0,0,1
250,0,1,1,0,1,0,1,0,Khayaban-e-Amin - Block L,12000000,0,0,1,0,0,Khayaban-e-Amin,0,1,0
250,0,1,0,1,1,1,1,1,DHA Phase 7 - Block Y,18200000,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,1,1,0,0,0,1,Wapda Town Phase 1 - Block F1,23000000,0,0,1,0,0,Wapda Town Phase 1,0,0,1
250,0,1,1,1,1,1,1,0,DHA 11 Rahbar Phase 1 - Block D,23000000,0,0,1,0,0,DHA 11 Rahbar Phase 1,0,0,1
250,0,1,0,1,1,1,1,1,DHA Phase 7 - Block U,20000000,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,1,1,0,0,1,1,Paragon City - Orchard Block,13500000,0,0,1,0,0,Paragon City,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Sector E-1,7500000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,Bahria Town Phase 3,24000000,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block D,14800000,0,0,0,0,1,Bahria Town Phase 8,0,0,1
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block G,8500000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,Bahria Town Phase 4,26000000,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Sector F-2,8200000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block D,10500000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Sector F-3,9000000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Sector F-2,5800000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block I,10000000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
